time [s]	34316 PDP 8 No	34316 PDP 8 Time	34316 PDP 8 Trigger	34316 PDP 8 FIG	34316 PDP 8 qmsTP	34316 PDP 8 m2	34316 PDP 8 h2
65.0	67.6	001:19:14.453 	9.6e-05	1e-99	2.26e-05	7.69e-10	1.708e+16
65.312	67.925	001:19:14.765 	9.1e-05	1e-99	2.25e-05	7.65e-10	1.668e+16
65.625	68.25	001:19:15.078 	9.1e-05	1e-99	2.26e-05	7.71e-10	1.728e+16
65.937	68.575	001:19:15.390 	9.5e-05	1e-99	2.26e-05	7.75e-10	1.768e+16
66.25	68.9	001:19:15.703 	9e-05	1e-99	2.26e-05	7.62e-10	1.638e+16
66.562	69.225	001:19:16.015 	9e-05	1e-99	2.25e-05	7.77e-10	1.788e+16
66.875	69.55	001:19:16.328 	0.0001	1e-99	2.25e-05	7.84e-10	1.858e+16
67.187	69.875	001:19:16.640 	9.9e-05	1e-99	2.25e-05	7.74e-10	1.758e+16
67.5	70.2	001:19:16.953 	9.2e-05	1e-99	2.25e-05	7.81e-10	1.828e+16
67.812	70.525	001:19:17.265 	8.7e-05	1e-99	2.25e-05	7.91e-10	1.928e+16
68.125	70.85	001:19:17.578 	8.8e-05	1e-99	2.25e-05	7.78e-10	1.798e+16
68.437	71.175	001:19:17.890 	0.0001	1e-99	2.25e-05	7.94e-10	1.958e+16
68.75	71.5	001:19:18.203 	0.00017	1e-99	2.25e-05	7.88e-10	1.898e+16
69.062	71.825	001:19:18.515 	9.4e-05	1e-99	2.25e-05	7.91e-10	1.928e+16
69.375	72.15	001:19:18.828 	9e-05	1e-99	2.25e-05	7.88e-10	1.898e+16
69.687	72.475	001:19:19.140 	9e-05	1e-99	2.25e-05	7.95e-10	1.968e+16
70.0	72.8	001:19:19.453 	9.5e-05	1e-99	2.25e-05	7.83e-10	1.848e+16
70.312	73.125	001:19:19.765 	9.5e-05	1e-99	2.25e-05	7.91e-10	1.928e+16
70.625	73.45	001:19:20.078 	9.2e-05	1e-99	2.25e-05	8.05e-10	2.068e+16
70.937	73.775	001:19:20.390 	4e-06	1e-99	2.25e-05	8.06e-10	2.078e+16
71.25	74.1	001:19:20.703 	1.7e-08	1e-99	2.26e-05	7.99e-10	2.008e+16
71.562	74.425	001:19:21.015 	1.8e-08	1e-99	2.26e-05	7.93e-10	1.948e+16
71.875	74.75	001:19:21.328 	1.8e-08	1e-99	2.26e-05	8.02e-10	2.038e+16
72.187	75.075	001:19:21.640 	1.7e-08	1e-99	2.26e-05	8.05e-10	2.068e+16
72.5	75.4	001:19:21.953 	1.7e-08	1e-99	2.26e-05	8.08e-10	2.098e+16
72.812	75.725	001:19:22.265 	1.7e-08	1e-99	2.26e-05	7.97e-10	1.988e+16
73.125	76.05	001:19:22.578 	1.8e-08	1e-99	2.26e-05	8.08e-10	2.098e+16
73.437	76.375	001:19:22.890 	1.8e-08	1e-99	2.26e-05	8.06e-10	2.078e+16
73.75	76.7	001:19:23.203 	1.8e-08	1e-99	2.25e-05	8.09e-10	2.108e+16
74.062	77.025	001:19:23.515 	1.8e-08	1e-99	2.25e-05	8.2e-10	2.218e+16
74.375	77.35	001:19:23.828 	1.7e-08	1e-99	2.25e-05	8.12e-10	2.138e+16
74.687	77.675	001:19:24.140 	1.8e-08	1e-99	2.25e-05	8.17e-10	2.188e+16
75.0	78.0	001:19:24.453 	1.8e-08	1e-99	2.25e-05	8.1e-10	2.118e+16
75.312	78.325	001:19:24.765 	1.7e-08	1e-99	2.25e-05	8.12e-10	2.138e+16
75.625	78.65	001:19:25.078 	1.7e-08	1e-99	2.25e-05	8.05e-10	2.068e+16
75.937	78.975	001:19:25.390 	1.8e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
76.25	79.3	001:19:25.703 	1.8e-08	1e-99	2.25e-05	8.08e-10	2.098e+16
76.562	79.625	001:19:26.015 	1.7e-08	1e-99	2.25e-05	8.13e-10	2.148e+16
76.875	79.95	001:19:26.328 	1.7e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
77.187	80.275	001:19:26.640 	1.7e-08	1e-99	2.26e-05	8.16e-10	2.178e+16
77.5	80.6	001:19:26.953 	1.7e-08	1e-99	2.26e-05	8.19e-10	2.208e+16
77.812	80.925	001:19:27.265 	1.8e-08	1e-99	2.26e-05	8.12e-10	2.138e+16
78.125	81.25	001:19:27.578 	1.8e-08	1e-99	2.26e-05	8.23e-10	2.248e+16
78.437	81.575	001:19:27.890 	1.7e-08	1e-99	2.26e-05	8.17e-10	2.188e+16
78.75	81.9	001:19:28.203 	1.7e-08	1e-99	2.26e-05	8.25e-10	2.268e+16
79.062	82.225	001:19:28.515 	1.7e-08	1e-99	2.26e-05	8.19e-10	2.208e+16
79.375	82.55	001:19:28.828 	1.8e-08	1e-99	2.26e-05	8.31e-10	2.328e+16
79.687	82.875	001:19:29.140 	1.8e-08	1e-99	2.26e-05	8.28e-10	2.298e+16
80.0	83.2	001:19:29.453 	1.7e-08	1e-99	2.26e-05	8.15e-10	2.168e+16
80.312	83.525	001:19:29.765 	1.7e-08	1e-99	2.25e-05	8.22e-10	2.238e+16
80.625	83.85	001:19:30.078 	1.8e-08	1e-99	2.25e-05	8.15e-10	2.168e+16
80.937	84.175	001:19:30.390 	1.8e-08	1e-99	2.25e-05	8.26e-10	2.278e+16
81.25	84.5	001:19:30.703 	1.7e-08	1e-99	2.25e-05	8.24e-10	2.258e+16
81.562	84.825	001:19:31.015 	1.7e-08	1e-99	2.25e-05	8.34e-10	2.358e+16
81.875	85.15	001:19:31.328 	1.7e-08	1e-99	2.25e-05	8.24e-10	2.258e+16
82.187	85.475	001:19:31.640 	1.8e-08	1e-99	2.25e-05	8.19e-10	2.208e+16
82.5	85.8	001:19:31.953 	1.8e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
82.812	86.125	001:19:32.265 	1.8e-08	1e-99	2.25e-05	8.25e-10	2.268e+16
83.125	86.45	001:19:32.578 	1.8e-08	1e-99	2.25e-05	8.34e-10	2.358e+16
83.437	86.775	001:19:32.890 	1.8e-08	1e-99	2.26e-05	8.29e-10	2.308e+16
83.75	87.1	001:19:33.203 	1.7e-08	1e-99	2.26e-05	8.19e-10	2.208e+16
84.062	87.425	001:19:33.515 	1.7e-08	1e-99	2.26e-05	8.29e-10	2.308e+16
84.375	87.75	001:19:33.828 	1.8e-08	1e-99	2.26e-05	8.26e-10	2.278e+16
84.687	88.075	001:19:34.140 	1.8e-08	1e-99	2.26e-05	8.15e-10	2.168e+16
85.0	88.4	001:19:34.453 	1.8e-08	1e-99	2.26e-05	8.22e-10	2.238e+16
85.312	88.725	001:19:34.765 	1.8e-08	1e-99	2.26e-05	8.23e-10	2.248e+16
85.625	89.05	001:19:35.078 	1.7e-08	1e-99	2.26e-05	8.16e-10	2.178e+16
85.937	89.375	001:19:35.390 	1.7e-08	1e-99	2.26e-05	8.18e-10	2.198e+16
86.25	89.7	001:19:35.703 	1.8e-08	1e-99	2.26e-05	8.34e-10	2.358e+16
86.562	90.025	001:19:36.015 	1.8e-08	1e-99	2.26e-05	8.3e-10	2.318e+16
86.875	90.35	001:19:36.328 	1.8e-08	1e-99	2.25e-05	8.25e-10	2.268e+16
87.187	90.675	001:19:36.640 	1.8e-08	1e-99	2.25e-05	8.31e-10	2.328e+16
87.5	91.0	001:19:36.953 	1.8e-08	1e-99	2.25e-05	8.17e-10	2.188e+16
87.812	91.325	001:19:37.265 	1.8e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
88.125	91.65	001:19:37.578 	1.8e-08	1e-99	2.25e-05	8.25e-10	2.268e+16
88.437	91.975	001:19:37.890 	1.8e-08	1e-99	2.25e-05	8.31e-10	2.328e+16
88.75	92.3	001:19:38.203 	1.7e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
89.062	92.625	001:19:38.515 	1.7e-08	1e-99	2.25e-05	8.08e-10	2.098e+16
89.375	92.95	001:19:38.828 	1.8e-08	1e-99	2.25e-05	8.3e-10	2.318e+16
89.687	93.275	001:19:39.140 	1.8e-08	1e-99	2.25e-05	8.22e-10	2.238e+16
90.0	93.6	001:19:39.453 	1.7e-08	1e-99	2.26e-05	8.25e-10	2.268e+16
90.312	93.925	001:19:39.765 	1.7e-08	1e-99	2.26e-05	8.23e-10	2.248e+16
90.625	94.25	001:19:40.078 	1.8e-08	1e-99	2.26e-05	8.12e-10	2.138e+16
90.937	94.575	001:19:40.390 	1.8e-08	1e-99	2.26e-05	8.16e-10	2.178e+16
91.25	94.9	001:19:40.703 	1.8e-08	1e-99	2.26e-05	8.05e-10	2.068e+16
91.562	95.225	001:19:41.015 	1.8e-08	1e-99	2.26e-05	8.22e-10	2.238e+16
91.875	95.55	001:19:41.328 	1.7e-08	1e-99	2.26e-05	8.26e-10	2.278e+16
92.187	95.875	001:19:41.640 	1.8e-08	1e-99	2.26e-05	8.15e-10	2.168e+16
92.5	96.2	001:19:41.953 	1.8e-08	1e-99	2.26e-05	8.11e-10	2.128e+16
92.812	96.525	001:19:42.265 	1.8e-08	1e-99	2.26e-05	8.15e-10	2.168e+16
93.125	96.85	001:19:42.578 	1.7e-08	1e-99	2.25e-05	8.25e-10	2.268e+16
93.437	97.175	001:19:42.890 	1.7e-08	1e-99	2.25e-05	8.19e-10	2.208e+16
93.75	97.5	001:19:43.203 	1.8e-08	1e-99	2.25e-05	8.08e-10	2.098e+16
94.062	97.825	001:19:43.515 	1.8e-08	1e-99	2.25e-05	8.18e-10	2.198e+16
94.375	98.15	001:19:43.828 	1.8e-08	1e-99	2.25e-05	8.14e-10	2.158e+16
94.687	98.475	001:19:44.140 	1.8e-08	1e-99	2.25e-05	8.16e-10	2.178e+16
95.0	98.8	001:19:44.453 	1.8e-08	1e-99	2.25e-05	8.14e-10	2.158e+16
95.312	99.125	001:19:44.765 	1.9e-08	1e-99	2.25e-05	8.04e-10	2.058e+16
95.625	99.45	001:19:45.078 	1.8e-08	1e-99	2.25e-05	8.05e-10	2.068e+16
95.937	99.775	001:19:45.390 	1.7e-08	1e-99	2.25e-05	8.05e-10	2.068e+16
96.25	100.1	001:19:45.703 	1.8e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
96.562	100.425	001:19:46.015 	1.8e-08	1e-99	2.26e-05	8.11e-10	2.128e+16
96.875	100.75	001:19:46.328 	1.7e-08	1e-99	2.26e-05	8.08e-10	2.098e+16
97.187	101.075	001:19:46.640 	1.7e-08	1e-99	2.26e-05	8.14e-10	2.158e+16
97.5	101.4	001:19:46.953 	1.7e-08	1e-99	2.26e-05	8.04e-10	2.058e+16
97.812	101.725	001:19:47.265 	1.8e-08	1e-99	2.26e-05	8.12e-10	2.138e+16
98.125	102.05	001:19:47.578 	1.8e-08	1e-99	2.26e-05	8.03e-10	2.048e+16
98.437	102.375	001:19:47.890 	1.8e-08	1e-99	2.26e-05	8.06e-10	2.078e+16
98.75	102.7	001:19:48.203 	1.8e-08	1e-99	2.25e-05	8.13e-10	2.148e+16
99.062	103.025	001:19:48.515 	1.7e-08	1e-99	2.25e-05	7.98e-10	1.998e+16
99.375	103.35	001:19:48.828 	1.7e-08	1e-99	2.25e-05	8e-10	2.018e+16
99.687	103.675	001:19:49.140 	1.8e-08	1e-99	2.25e-05	8.02e-10	2.038e+16
100.0	104.0	001:19:49.453 	1.7e-08	1e-99	2.25e-05	8.11e-10	2.128e+16
100.312	104.325	001:19:49.765 	1.7e-08	1e-99	2.25e-05	8.07e-10	2.088e+16
100.625	104.65	001:19:50.078 	1.7e-08	1e-99	2.25e-05	7.9e-10	1.918e+16
100.937	104.975	001:19:50.390 	1.7e-08	1e-99	2.25e-05	7.96e-10	1.978e+16
101.25	105.3	001:19:50.703 	1.8e-08	1e-99	2.25e-05	7.97e-10	1.988e+16
101.562	105.625	001:19:51.015 	1.8e-08	1e-99	2.25e-05	7.94e-10	1.958e+16
101.875	105.95	001:19:51.328 	1.8e-08	1e-99	2.25e-05	7.93e-10	1.948e+16
102.187	106.275	001:19:51.640 	1.8e-08	1e-99	2.25e-05	8.06e-10	2.078e+16
102.5	106.6	001:19:51.953 	1.7e-08	1e-99	2.26e-05	8.08e-10	2.098e+16
102.812	106.925	001:19:52.265 	1.7e-08	1e-99	2.26e-05	7.96e-10	1.978e+16
103.125	107.25	001:19:52.578 	1.8e-08	1e-99	2.26e-05	7.98e-10	1.998e+16
103.437	107.575	001:19:52.890 	1.8e-08	1e-99	2.26e-05	7.91e-10	1.928e+16
103.75	107.9	001:19:53.203 	1.7e-08	1e-99	2.26e-05	7.94e-10	1.958e+16
104.062	108.225	001:19:53.515 	1.7e-08	1e-99	2.26e-05	7.96e-10	1.978e+16
104.375	108.55	001:19:53.828 	1.8e-08	1e-99	2.26e-05	7.87e-10	1.888e+16
104.687	108.875	001:19:54.140 	1.8e-08	1e-99	2.25e-05	8.03e-10	2.048e+16
105.0	109.2	001:19:54.453 	1.8e-08	1e-99	2.25e-05	8.05e-10	2.068e+16
105.312	109.525	001:19:54.765 	1.8e-08	1e-99	2.25e-05	7.81e-10	1.828e+16
105.625	109.85	001:19:55.078 	1.7e-08	1e-99	2.25e-05	7.81e-10	1.828e+16
105.937	110.175	001:19:55.390 	1.7e-08	1e-99	2.25e-05	7.95e-10	1.968e+16
106.25	110.5	001:19:55.703 	1.8e-08	1e-99	2.25e-05	7.92e-10	1.938e+16
106.562	110.825	001:19:56.015 	1.8e-08	1e-99	2.25e-05	8.06e-10	2.078e+16
106.875	111.15	001:19:56.328 	1.8e-08	1e-99	2.25e-05	8e-10	2.018e+16
107.187	111.475	001:19:56.640 	1.8e-08	1e-99	2.25e-05	7.85e-10	1.868e+16
107.5	111.8	001:19:56.953 	1.7e-08	1e-99	2.25e-05	7.91e-10	1.928e+16
107.812	112.125	001:19:57.265 	1.8e-08	1e-99	2.25e-05	7.86e-10	1.878e+16
108.125	112.45	001:19:57.578 	1.8e-08	1e-99	2.25e-05	7.91e-10	1.928e+16
108.437	112.775	001:19:57.890 	1.7e-08	1e-99	2.25e-05	7.85e-10	1.868e+16
108.75	113.1	001:19:58.203 	1.7e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
109.062	113.425	001:19:58.515 	1.8e-08	1e-99	2.26e-05	7.93e-10	1.948e+16
109.375	113.75	001:19:58.828 	1.8e-08	1e-99	2.26e-05	7.73e-10	1.748e+16
109.687	114.075	001:19:59.140 	1.8e-08	1e-99	2.26e-05	7.87e-10	1.888e+16
110.0	114.4	001:19:59.453 	1.8e-08	1e-99	2.26e-05	7.86e-10	1.878e+16
110.312	114.725	001:19:59.765 	1.7e-08	1e-99	2.25e-05	7.98e-10	1.998e+16
110.625	115.05	001:20:00.078 	1.7e-08	1e-99	2.25e-05	7.83e-10	1.848e+16
110.937	115.375	001:20:00.390 	1.7e-08	1e-99	2.25e-05	7.78e-10	1.798e+16
111.25	115.7	001:20:00.703 	1.8e-08	1e-99	2.25e-05	7.88e-10	1.898e+16
111.562	116.025	001:20:01.015 	1.8e-08	1e-99	2.25e-05	7.81e-10	1.828e+16
111.875	116.35	001:20:01.328 	1.7e-08	1e-99	2.25e-05	7.81e-10	1.828e+16
112.187	116.675	001:20:01.640 	1.7e-08	1e-99	2.25e-05	7.72e-10	1.738e+16
112.5	117.0	001:20:01.953 	1.8e-08	1e-99	2.25e-05	7.76e-10	1.778e+16
112.812	117.325	001:20:02.265 	1.7e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
113.125	117.65	001:20:02.578 	1.8e-08	1e-99	2.25e-05	7.8e-10	1.818e+16
113.437	117.975	001:20:02.890 	1.8e-08	1e-99	2.25e-05	7.78e-10	1.798e+16
113.75	118.3	001:20:03.203 	1.8e-08	1e-99	2.25e-05	7.87e-10	1.888e+16
114.062	118.625	001:20:03.515 	1.8e-08	1e-99	2.25e-05	7.68e-10	1.698e+16
114.375	118.95	001:20:03.828 	1.8e-08	1e-99	2.25e-05	7.73e-10	1.748e+16
114.687	119.275	001:20:04.140 	1.8e-08	1e-99	2.25e-05	7.79e-10	1.808e+16
115.0	119.6	001:20:04.453 	1.8e-08	1e-99	2.25e-05	7.73e-10	1.748e+16
115.312	119.925	001:20:04.765 	1.8e-08	1e-99	2.25e-05	7.76e-10	1.778e+16
115.625	120.25	001:20:05.078 	1.8e-08	1e-99	2.25e-05	7.64e-10	1.658e+16
115.937	120.575	001:20:05.390 	1.8e-08	1e-99	2.26e-05	7.69e-10	1.708e+16
116.25	120.9	001:20:05.703 	1.8e-08	1e-99	2.25e-05	7.7e-10	1.718e+16
116.562	121.225	001:20:06.015 	1.8e-08	1e-99	2.25e-05	7.69e-10	1.708e+16
116.875	121.55	001:20:06.328 	1.8e-08	1e-99	2.25e-05	7.79e-10	1.808e+16
117.187	121.875	001:20:06.640 	1.8e-08	1e-99	2.25e-05	7.75e-10	1.768e+16
117.5	122.2	001:20:06.953 	1.7e-08	1e-99	2.25e-05	7.67e-10	1.688e+16
117.812	122.525	001:20:07.265 	1.6e-08	1e-99	2.25e-05	7.73e-10	1.748e+16
118.125	122.85	001:20:07.578 	1.8e-08	1e-99	2.25e-05	7.76e-10	1.778e+16
118.437	123.175	001:20:07.890 	1.8e-08	1e-99	2.25e-05	7.63e-10	1.648e+16
118.75	123.5	001:20:08.203 	1.8e-08	1e-99	2.25e-05	7.77e-10	1.788e+16
119.062	123.825	001:20:08.515 	1.8e-08	1e-99	2.25e-05	7.65e-10	1.668e+16
119.375	124.15	001:20:08.828 	1.8e-08	1e-99	2.25e-05	7.58e-10	1.598e+16
119.687	124.475	001:20:09.140 	1.8e-08	1e-99	2.25e-05	7.55e-10	1.568e+16
120.0	124.8	001:20:09.453 	1.7e-08	1e-99	2.25e-05	7.62e-10	1.638e+16
120.312	125.125	001:20:09.765 	1.8e-08	1e-99	2.25e-05	7.58e-10	1.598e+16
120.625	125.45	001:20:10.078 	1.8e-08	1e-99	2.25e-05	7.63e-10	1.648e+16
120.937	125.775	001:20:10.390 	1.7e-08	1e-99	2.25e-05	7.65e-10	1.668e+16
121.25	126.1	001:20:10.703 	1.7e-08	1e-99	2.25e-05	7.49e-10	1.508e+16
121.562	126.425	001:20:11.015 	1.8e-08	1e-99	2.26e-05	7.57e-10	1.588e+16
121.875	126.75	001:20:11.328 	1.8e-08	1e-99	2.26e-05	7.69e-10	1.708e+16
122.187	127.075	001:20:11.640 	1.7e-08	1e-99	2.25e-05	7.61e-10	1.628e+16
122.5	127.4	001:20:11.953 	1.7e-08	1e-99	2.25e-05	7.52e-10	1.538e+16
122.812	127.725	001:20:12.265 	1.7e-08	1e-99	2.25e-05	7.49e-10	1.508e+16
123.125	128.05	001:20:12.578 	1.8e-08	1e-99	2.25e-05	7.51e-10	1.528e+16
123.437	128.375	001:20:12.890 	1.8e-08	1e-99	2.25e-05	7.57e-10	1.588e+16
123.75	128.7	001:20:13.203 	1.8e-08	1e-99	2.25e-05	7.57e-10	1.588e+16
124.062	129.025	001:20:13.515 	1.8e-08	1e-99	2.25e-05	7.52e-10	1.538e+16
124.375	129.35	001:20:13.828 	1.8e-08	1e-99	2.25e-05	7.6e-10	1.618e+16
124.687	129.675	001:20:14.140 	1.8e-08	1e-99	2.25e-05	7.5e-10	1.518e+16
125.0	130.0	001:20:14.453 	1.8e-08	1e-99	2.24e-05	7.55e-10	1.568e+16
125.312	130.325	001:20:14.765 	1.8e-08	1e-99	2.25e-05	7.51e-10	1.528e+16
125.625	130.65	001:20:15.078 	1.7e-08	1e-99	2.25e-05	7.49e-10	1.508e+16
125.937	130.975	001:20:15.390 	1.7e-08	1e-99	2.25e-05	7.42e-10	1.438e+16
126.25	131.3	001:20:15.703 	1.7e-08	1e-99	2.25e-05	7.46e-10	1.478e+16
126.562	131.625	001:20:16.015 	1.8e-08	1e-99	2.25e-05	7.53e-10	1.548e+16
126.875	131.95	001:20:16.328 	1.8e-08	1e-99	2.25e-05	7.5e-10	1.518e+16
127.187	132.275	001:20:16.640 	1.8e-08	1e-99	2.25e-05	7.45e-10	1.468e+16
127.5	132.6	001:20:16.953 	1.7e-08	1e-99	2.25e-05	7.44e-10	1.458e+16
127.812	132.925	001:20:17.265 	1.7e-08	1e-99	2.26e-05	7.5e-10	1.518e+16
128.125	133.25	001:20:17.578 	1.8e-08	1e-99	2.25e-05	7.47e-10	1.488e+16
128.437	133.575	001:20:17.890 	1.8e-08	1e-99	2.25e-05	7.5e-10	1.518e+16
128.75	133.9	001:20:18.203 	1.8e-08	1e-99	2.25e-05	7.48e-10	1.498e+16
129.062	134.225	001:20:18.515 	1.8e-08	1e-99	2.25e-05	7.46e-10	1.478e+16
129.375	134.55	001:20:18.828 	1.8e-08	1e-99	2.25e-05	7.38e-10	1.398e+16
129.687	134.875	001:20:19.140 	1.8e-08	1e-99	2.25e-05	7.47e-10	1.488e+16
130.0	135.2	001:20:19.453 	1.8e-08	1e-99	2.25e-05	7.33e-10	1.348e+16
130.312	135.525	001:20:19.765 	1.8e-08	1e-99	2.25e-05	7.47e-10	1.488e+16
130.625	135.85	001:20:20.078 	1.7e-08	1e-99	2.24e-05	7.51e-10	1.528e+16
130.937	136.175	001:20:20.390 	1.7e-08	1e-99	2.25e-05	7.49e-10	1.508e+16
131.25	136.5	001:20:20.703 	1.8e-08	1e-99	2.24e-05	7.48e-10	1.498e+16
131.562	136.825	001:20:21.015 	1.8e-08	1e-99	2.25e-05	7.5e-10	1.518e+16
131.875	137.15	001:20:21.328 	1.8e-08	1e-99	2.25e-05	7.45e-10	1.468e+16
132.187	137.475	001:20:21.640 	1.8e-08	1e-99	2.25e-05	7.4e-10	1.418e+16
132.5	137.8	001:20:21.953 	1.8e-08	1e-99	2.25e-05	7.33e-10	1.348e+16
132.812	138.125	001:20:22.265 	1.8e-08	1e-99	2.25e-05	7.34e-10	1.358e+16
133.125	138.45	001:20:22.578 	1.8e-08	1e-99	2.25e-05	7.3e-10	1.318e+16
133.437	138.775	001:20:22.890 	1.9e-08	1e-99	2.25e-05	7.35e-10	1.368e+16
133.75	139.1	001:20:23.203 	1.8e-08	1e-99	2.25e-05	7.38e-10	1.398e+16
134.062	139.425	001:20:23.515 	1.8e-08	1e-99	2.25e-05	7.37e-10	1.388e+16
134.375	139.75	001:20:23.828 	1.7e-08	1e-99	2.25e-05	7.26e-10	1.278e+16
134.687	140.075	001:20:24.140 	1.8e-08	1e-99	2.25e-05	7.31e-10	1.328e+16
135.0	140.4	001:20:24.453 	1.7e-08	1e-99	2.25e-05	7.31e-10	1.328e+16
135.312	140.725	001:20:24.765 	1.8e-08	1e-99	2.25e-05	7.28e-10	1.298e+16
135.625	141.05	001:20:25.078 	1.7e-08	1e-99	2.25e-05	7.33e-10	1.348e+16
135.937	141.375	001:20:25.390 	1.8e-08	1e-99	2.25e-05	7.29e-10	1.308e+16
136.25	141.7	001:20:25.703 	1.8e-08	1e-99	2.25e-05	7.36e-10	1.378e+16
136.562	142.025	001:20:26.015 	1.8e-08	1e-99	2.24e-05	7.34e-10	1.358e+16
136.875	142.35	001:20:26.328 	1.8e-08	1e-99	2.24e-05	7.35e-10	1.368e+16
137.187	142.675	001:20:26.640 	1.7e-08	1e-99	2.24e-05	7.39e-10	1.408e+16
137.5	143.0	001:20:26.953 	1.7e-08	1e-99	2.24e-05	7.31e-10	1.328e+16
137.812	143.325	001:20:27.265 	1.7e-08	1e-99	2.25e-05	7.3e-10	1.318e+16
138.125	143.65	001:20:27.578 	1.8e-08	1e-99	2.25e-05	7.24e-10	1.258e+16
138.437	143.975	001:20:27.890 	1.8e-08	1e-99	2.25e-05	7.18e-10	1.198e+16
138.75	144.3	001:20:28.203 	1.8e-08	1e-99	2.25e-05	7.15e-10	1.168e+16
139.062	144.625	001:20:28.515 	1.8e-08	1e-99	2.25e-05	7.3e-10	1.318e+16
139.375	144.95	001:20:28.828 	1.8e-08	1e-99	2.25e-05	7.25e-10	1.268e+16
139.687	145.275	001:20:29.140 	1.8e-08	1e-99	2.25e-05	7.28e-10	1.298e+16
140.0	145.6	001:20:29.453 	1.8e-08	1e-99	2.25e-05	7.28e-10	1.298e+16
140.312	145.925	001:20:29.765 	1.7e-08	1e-99	2.25e-05	7.18e-10	1.198e+16
140.625	146.25	001:20:30.078 	1.7e-08	1e-99	2.25e-05	7.25e-10	1.268e+16
140.937	146.575	001:20:30.390 	1.8e-08	1e-99	2.25e-05	7.26e-10	1.278e+16
141.25	146.9	001:20:30.703 	1.8e-08	1e-99	2.25e-05	7.14e-10	1.158e+16
141.562	147.225	001:20:31.015 	1.8e-08	1e-99	2.25e-05	7.31e-10	1.328e+16
141.875	147.55	001:20:31.328 	1.8e-08	1e-99	2.25e-05	7.14e-10	1.158e+16
142.187	147.875	001:20:31.640 	1.7e-08	1e-99	2.24e-05	7.32e-10	1.338e+16
142.5	148.2	001:20:31.953 	1.7e-08	1e-99	2.24e-05	7.24e-10	1.258e+16
142.812	148.525	001:20:32.265 	1.8e-08	1e-99	2.24e-05	7.15e-10	1.168e+16
143.125	148.85	001:20:32.578 	1.8e-08	1e-99	2.24e-05	7.13e-10	1.148e+16
143.437	149.175	001:20:32.890 	1.7e-08	1e-99	2.24e-05	7.15e-10	1.168e+16
143.75	149.5	001:20:33.203 	1.7e-08	1e-99	2.24e-05	7.23e-10	1.248e+16
144.062	149.825	001:20:33.515 	1.7e-08	1e-99	2.25e-05	7.18e-10	1.198e+16
144.375	150.15	001:20:33.828 	1.7e-08	1e-99	2.25e-05	7.13e-10	1.148e+16
144.687	150.475	001:20:34.140 	1.8e-08	1e-99	2.25e-05	7.13e-10	1.148e+16
145.0	150.8	001:20:34.453 	1.8e-08	1e-99	2.25e-05	7.1e-10	1.118e+16
145.312	151.125	001:20:34.765 	1.7e-08	1e-99	2.25e-05	7.09e-10	1.108e+16
145.625	151.45	001:20:35.078 	1.8e-08	1e-99	2.25e-05	7.15e-10	1.168e+16
145.937	151.775	001:20:35.390 	1.8e-08	1e-99	2.25e-05	7.21e-10	1.228e+16
146.25	152.1	001:20:35.703 	1.7e-08	1e-99	2.25e-05	7.13e-10	1.148e+16
146.562	152.425	001:20:36.015 	1.7e-08	1e-99	2.25e-05	7.06e-10	1.078e+16
146.875	152.75	001:20:36.328 	1.8e-08	1e-99	2.25e-05	7.12e-10	1.138e+16
147.187	153.075	001:20:36.640 	1.8e-08	1e-99	2.25e-05	7.14e-10	1.158e+16
147.5	153.4	001:20:36.953 	1.8e-08	1e-99	2.24e-05	7.06e-10	1.078e+16
147.812	153.725	001:20:37.265 	1.8e-08	1e-99	2.24e-05	7.18e-10	1.198e+16
148.125	154.05	001:20:37.578 	1.8e-08	1e-99	2.24e-05	7.09e-10	1.108e+16
148.437	154.375	001:20:37.890 	1.8e-08	1e-99	2.24e-05	7.13e-10	1.148e+16
148.75	154.7	001:20:38.203 	1.8e-08	1e-99	2.24e-05	7.2e-10	1.218e+16
149.062	155.025	001:20:38.515 	1.8e-08	1e-99	2.24e-05	7.07e-10	1.088e+16
149.375	155.35	001:20:38.828 	1.8e-08	1e-99	2.24e-05	7.14e-10	1.158e+16
149.687	155.675	001:20:39.140 	1.8e-08	1e-99	2.24e-05	7.16e-10	1.178e+16
150.0	156.0	001:20:39.453 	1.8e-08	1e-99	2.24e-05	7.01e-10	1.028e+16
150.312	156.325	001:20:39.765 	1.7e-08	1e-99	2.25e-05	6.98e-10	9.98e+15
150.625	156.65	001:20:40.078 	1.8e-08	1e-99	2.25e-05	7e-10	1.018e+16
150.937	156.975	001:20:40.390 	1.8e-08	1e-99	2.25e-05	7e-10	1.018e+16
151.25	157.3	001:20:40.703 	1.8e-08	1e-99	2.25e-05	6.94e-10	9.58e+15
151.562	157.625	001:20:41.015 	1.8e-08	1e-99	2.25e-05	7.05e-10	1.068e+16
